runtime	starttime
4.0991668701171875	1356318729.9931531
4.0615668296813965	1356318730.0498481
4.1067860126495361	1356318730.021018
4.1422429084777832	1356318730.018594
4.145751953125	1356318730.029207
4.0642168521881104	1356318730.12468
4.1558980941772461	1356318730.052964
4.2562689781188965	1356318729.975009
4.5576169490814209	1356318729.990711
4.5739200115203857	1356318730.002882
4.5423140525817871	1356318730.0553939
4.4868459701538086	1356318730.129477
4.5723459720611572	1356318730.062505
4.6373889446258545	1356318730.011107
4.6461150646209717	1356318730.023447
4.7456028461456299	1356318729.9438031
4.7365269660949707	1356318729.9643691
4.5760650634765625	1356318730.145344
4.577268123626709	1356318730.1607759
4.5727229118347168	1356318730.18186
4.8158271312713623	1356318729.9543259
4.7873771190643311	1356318729.9986579
4.6667549610137939	1356318730.1354129
4.7858240604400635	1356318730.031631
4.8549230098724365	1356318729.9880769
4.9279658794403076	1356318729.9283431
4.7026741504669189	1356318730.1690099
4.6982769966125488	1356318730.1950331
4.7196459770202637	1356318730.1900711
4.790632963180542	1356318730.137814
4.7191829681396484	1356318730.224952
4.7521979808807373	1356318730.210458
4.8204581737518311	1356318730.1582339
4.9873440265655518	1356318730.0079501
4.8770980834960938	1356318730.1558239
5.1406350135803223	1356318729.9383831
5.8696579933166504	1356318730.04234
6.1906049251556396	1356318730.173816
6.2098329067230225	1356318730.1714051
6.1922569274902344	1356318730.2329781
6.2769110202789307	1356318730.1868069
6.2709770202636719	1356318730.2142999
6.4389410018920898	1356318730.064949
6.4753329753875732	1356318730.0448079
6.5025770664215088	1356318730.0474269
6.3870429992675781	1356318730.1794479
6.3892848491668701	1356318730.1926291
6.6139309406280518	1356318729.9832129
6.642024040222168	1356318729.970145
6.6631040573120117	1356318729.9725649
6.6569900512695312	1356318729.9962389
6.6367490291595459	1356318730.034066
6.5120580196380615	1356318730.1770511
6.7368948459625244	1356318729.9674721
6.5890309810638428	1356318730.1270821
6.6707959175109863	1356318730.060071
6.5967049598693848	1356318730.150852
6.6113169193267822	1356318730.153409
6.7422289848327637	1356318730.0399051
6.8259060382843018	1356318730.140372
6.8522441387176514	1356318730.132062
7.0664269924163818	1356318730.199986
7.0840461254119873	1356318730.1974199
7.0913729667663574	1356318730.205636
7.0932989120483398	1356318730.2199931
7.186898946762085	1356318730.1428051
7.1100080013275146	1356318730.2379401
7.1473028659820557	1356318730.2167201
7.1962809562683105	1356318730.184411
7.1885349750518799	1356318730.208055
7.3446850776672363	1356318730.067358
7.3934700489044189	1356318730.0367091
7.345599889755249	1356318730.202383
7.3429348468780518	1356318730.2225361
7.3447220325469971	1356318730.235395
7.5819969177246094	1356318730.013519
7.9595730304718018	1356318729.9856451
8.6259469985961914	1356318729.980752
9.28814697265625	1356318729.933193
9.3331401348114014	1356318730.1664579
11.135844945907593	1356318730.240329
11.723573923110962	1356318729.9356091
11.525820016860962	1356318730.1640351
13.11760401725769	1356318729.961942
13.721703052520752	1356318729.9595089
13.818164110183716	1356318730.22735
15.040539979934692	1356318730.229882
21.484814882278442	1356318730.122056
22.74059796333313	1356318730.1484489
1.3605639934539795	1356318752.9208961
1.4367549419403076	1356318752.936789
1.4450068473815918	1356318752.9440751
1.4426891803741455	1356318752.9625349
1.4894921779632568	1356318752.9520719
1.6601850986480713	1356318752.9103069
1.6702048778533936	1356318752.928786
1.5953049659729004	1356318753.0171471
1.6815469264984131	1356318752.9496601
1.7326481342315674	1356318752.9176409
1.725909948348999	1356318752.9730401
1.7778830528259277	1356318752.9392099
1.7037999629974365	1356318753.037082
1.8001799583435059	1356318752.9545
1.6954770088195801	1356318753.0877371
1.7236640453338623	1356318753.0773079
1.9044289588928223	1356318752.9263611
1.9067730903625488	1356318752.957696
1.8053979873657227	1356318753.094209
1.8631179332733154	1356318753.0573981
1.9265310764312744	1356318753.01367
1.9583280086517334	1356318752.99862
2.0714221000671387	1356318752.9054739
2.0573949813842773	1356318752.941642
2.7639539241790771	1356318753.0707321
2.9731190204620361	1356318752.915215
2.843127965927124	1356318753.060771
2.8493900299072266	1356318753.0841639
3.2533969879150391	1356318753.020447
3.3053548336029053	1356318752.9865561
3.3200969696044922	1356318752.9889851
3.2603559494018555	1356318753.107867
3.7664339542388916	1356318753.1471031
3.8758089542388916	1356318753.101053
3.8733468055725098	1356318753.1181271
4.0287010669708252	1356318752.978646
4.0199720859527588	1356318753.003839
4.0582489967346191	1356318752.981086
3.9042530059814453	1356318753.153749
4.1732289791107178	1356318752.902777
4.1948449611663818	1356318753.0506129
4.255828857421875	1356318753.0305121
4.2032051086425781	1356318753.0976739
4.3850691318511963	1356318752.9312119
4.3086650371551514	1356318753.023803
4.310370922088623	1356318753.0402901
4.3061268329620361	1356318753.0639851
4.4638350009918213	1356318752.923322
4.4194619655609131	1356318752.9835169
4.4489970207214355	1356318752.970614
4.4382898807525635	1356318753.0010481
4.3504090309143066	1356318753.104429
4.4231278896331787	1356318753.0471611
4.6145198345184326	1356318753.0438991
4.6423640251159668	1356318753.0338631
4.5445668697357178	1356318753.141726
4.7645068168640137	1356318752.9472411
5.470890998840332	1356318753.0072141
6.0026180744171143	1356318752.9681699
6.1216399669647217	1356318752.9600999
6.6926889419555664	1356318752.996182
6.9393770694732666	1356318753.0740299
7.1515250205993652	1356318753.20187
7.179577112197876	1356318753.1915319
7.3550188541412354	1356318753.2117081
7.4166908264160156	1356318753.1640921
7.3909440040588379	1356318753.205231
7.4255681037902832	1356318753.1846039
7.4144370555877686	1356318753.2087409
7.510699987411499	1356318753.128191
7.5160210132598877	1356318753.135133
7.6899280548095703	1356318752.976022
7.5143120288848877	1356318753.1708989
7.7656979560852051	1356318752.9339111
7.6007320880889893	1356318753.114753
7.5680439472198486	1356318753.1676371
7.5989408493041992	1356318753.1505401
7.6807329654693604	1356318753.1778841
7.8802680969238281	1356318752.993171
7.8321149349212646	1356318753.06721
9.0422229766845703	1356318752.9078779
9.6734070777893066	1356318753.1315639
10.80436897277832	1356318753.124893
11.640145063400269	1356318753.080826
11.653709888458252	1356318753.0909531
12.045125007629395	1356318753.198416
13.015830993652344	1356318753.188231
13.022930145263672	1356318753.1950419
13.348602771759033	1356318753.0270841
14.337368011474609	1356318753.138495
15.518367052078247	1356318753.1742439
16.537349224090576	1356318753.0104549
17.528591156005859	1356318753.0539539
17.633256912231445	1356318752.9649391
17.507943153381348	1356318753.1115229
19.217185974121094	1356318753.1215661
21.101222038269043	1356318753.1607699
21.120480060577393	1356318753.1573429
21.960421085357666	1356318752.9127209
72.437954902648926	1356318753.181283
1.3522610664367676	1356318825.636168
1.593390941619873	1356318825.6471691
1.5083649158477783	1356318825.7621031
1.6470468044281006	1356318825.6436901
1.6149988174438477	1356318825.6906681
1.7005770206451416	1356318825.6806531
1.7240707874298096	1356318825.6774001
1.7184569835662842	1356318825.72177
1.784675121307373	1356318825.6673219
1.8073489665985107	1356318825.657526
1.7745280265808105	1356318825.7083759
1.8714601993560791	1356318825.6387999
1.7517609596252441	1356318825.785738
1.9782419204711914	1356318825.6640501
1.8099110126495361	1356318825.8475649
1.9818589687347412	1356318825.7150359
2.0616278648376465	1356318825.7754841
2.2662949562072754	1356318825.6335621
3.5311739444732666	1356318825.725204
3.4748439788818359	1356318825.7974401
3.4737160205841064	1356318825.8155739
3.6357889175415039	1356318825.6708651
3.4687418937683105	1356318825.8527391
3.6005299091339111	1356318825.738512
3.6019768714904785	1356318825.7554181
3.5719141960144043	1356318825.7998719
3.5861680507659912	1356318825.8025479
3.6918160915374756	1356318825.711643
3.6676950454711914	1356318825.748616
3.658311128616333	1356318825.772177
3.6866509914398193	1356318825.758863
3.8618180751800537	1356318825.660779
3.8404529094696045	1356318825.697289
3.822674036026001	1356318825.7319291
3.868718147277832	1356318825.7018869
3.9168469905853271	1356318825.674125
3.8053140640258789	1356318825.813139
3.8237948417663574	1356318825.8100951
3.8736650943756104	1356318825.782239
3.7889618873596191	1356318825.882133
3.8924629688262939	1356318825.7947781
3.8205969333648682	1356318825.876442
3.8302109241485596	1356318825.8845811
3.9617061614990234	1356318825.8551819
3.9748752117156982	1356318825.8577099
4.0079998970031738	1356318825.842659
3.9997491836547852	1356318825.8658199
4.2491199970245361	1356318825.6412339
4.0276119709014893	1356318825.8790309
4.0024027824401855	1356318825.9223411
4.0763571262359619	1356318825.8633969
4.0254130363464355	1356318825.92735
4.1096830368041992	1356318825.860172
4.0807559490203857	1356318825.9034901
4.1058268547058105	1356318825.8953791
4.1788032054901123	1356318825.8394289
4.3690898418426514	1356318825.8262651
4.7972919940948486	1356318825.9059191
4.8301520347595215	1356318825.889605
4.9181151390075684	1356318825.818013
4.9832508563995361	1356318825.7687211
4.8628029823303223	1356318825.9083741
4.9637501239776611	1356318825.8238139
4.9812421798706055	1356318825.8213639
4.9059479236602783	1356318825.911639
5.0292220115661621	1356318825.807445
5.2029638290405273	1356318825.6509111
5.4582071304321289	1356318825.693985
6.0731329917907715	1356318825.7051229
6.4280779361724854	1356318825.718524
6.9296481609344482	1356318825.8927629
6.9914932250976562	1356318825.8451109
6.9534561634063721	1356318825.9008529
7.1368629932403564	1356318825.7352641
7.0430259704589844	1356318825.8682761
7.9133288860321045	1356318825.8345311
8.214479923248291	1356318825.8050001
8.1209900379180908	1356318825.914166
8.2678987979888916	1356318825.7788701
8.1609289646148682	1356318825.8978131
8.8995580673217773	1356318825.788996
8.8160440921783447	1356318825.8871679
8.9739019870758057	1356318825.7452941
9.1802799701690674	1356318825.654254
9.0178658962249756	1356318825.832026
9.0275890827178955	1356318825.8369689
8.9512391090393066	1356318825.9297969
9.1032218933105469	1356318825.792325
9.0392699241638184	1356318825.871465
9.2093360424041748	1356318825.7284589
9.2650301456451416	1356318825.9166059
10.487550973892212	1356318825.9191949
10.489707946777344	1356318825.9247661
18.969223976135254	1356318825.683897
21.348390102386475	1356318825.6874039
31.253872871398926	1356318825.7654281
35.915282964706421	1356318825.873986
82.532633066177368	1356318825.828691
120.13980197906494	1356318825.752007
294.50371503829956	1356318825.7418239
1.4079110622406006	1356319120.3062019
1.5277228355407715	1356319120.2703021
1.518535852432251	1356319120.2953391
1.9662699699401855	1356319120.292912
2.0647678375244141	1356319120.3138371
2.0755240917205811	1356319120.3266749
2.0385360717773438	1356319120.382396
2.1694400310516357	1356319120.26789
2.171450138092041	1356319120.280093
2.0700728893280029	1356319120.396327
2.1006309986114502	1356319120.3851199
2.1251161098480225	1356319120.3767209
2.0661139488220215	1356319120.4515021
2.1663830280303955	1356319120.3629179
2.1643521785736084	1356319120.3796649
2.2228958606719971	1356319120.4323931
2.2463068962097168	1356319120.429666
2.413006067276001	1356319120.287962
2.2964720726013184	1356319120.421272
2.3978350162506104	1356319120.332387
2.6051819324493408	1356319120.2727971
2.6577038764953613	1356319120.4431391
2.661229133605957	1356319120.448777
2.7963898181915283	1356319120.3516531
2.7769980430603027	1356319120.426928
2.7115321159362793	1356319120.5179729
2.9466428756713867	1356319120.290395
2.7302649021148682	1356319120.526289
2.9606449604034424	1356319120.3113041
2.7912740707397461	1356319120.495868
2.8208460807800293	1356319120.4848449
2.8332481384277344	1356319120.5096669
2.8657989501953125	1356319120.4930069
2.9064309597015381	1356319120.4682131
3.0801959037780762	1356319120.4625771
3.1043450832366943	1356319120.454222
3.186737060546875	1356319120.387857
3.1134011745452881	1356319120.4765339
3.1697559356689453	1356319120.437685
3.3870830535888672	1356319120.41311
3.6598310470581055	1356319120.3656321
3.6306500434875488	1356319120.410156
3.6881618499755859	1356319120.3685441
3.8716211318969727	1356319120.3601789
3.8965198993682861	1356319120.401989
3.9890079498291016	1356319120.3294101
4.0588638782501221	1356319120.277667
4.0730898380279541	1356319120.2831321
4.0171639919281006	1356319120.354528
3.9451107978820801	1356319120.4458561
3.9041011333465576	1356319120.5042169
4.1048181056976318	1356319120.318681
3.9241170883178711	1356319120.520849
3.9349720478057861	1356319120.5235789
4.0028228759765625	1356319120.473654
4.1028439998626709	1356319120.3908761
4.0867719650268555	1356319120.4242041
4.0291359424591064	1356319120.5013621
4.214310884475708	1356319120.3351071
5.1965539455413818	1356319120.2653601
5.6340110301971436	1356319120.343488
5.7351069450378418	1356319120.2752481
5.9779078960418701	1356319120.440418
6.3959920406341553	1356319120.415818
6.9290740489959717	1356319120.479259
6.9694581031799316	1356319120.470927
6.9509379863739014	1356319120.5069461
7.2542788982391357	1356319120.459862
7.2346248626708984	1356319120.490288
7.2288119792938232	1356319120.5125179
7.407559871673584	1356319120.3489411
7.431488037109375	1356319120.3405759
7.4723389148712158	1356319120.316257
7.4790339469909668	1356319120.323961
7.424731969833374	1356319120.3935909
7.4661719799041748	1356319120.374012
7.5458910465240479	1356319120.3086131
7.3373379707336426	1356319120.5318899
7.6097700595855713	1356319120.487555
8.1501500606536865	1356319120.4819911
8.7901520729064941	1356319120.337857
8.6840147972106934	1356319120.5291531
8.7316000461578369	1356319120.4985859
8.9195101261138916	1356319120.3462219
9.6515789031982422	1356319120.2988601
11.150835037231445	1356319120.404722
11.793475866317749	1356319120.4653161
12.14157509803772	1356319120.5152619
13.031572103500366	1356319120.4185319
12.932025909423828	1356319120.5374711
14.068817138671875	1356319120.4074409
14.863692998886108	1356319120.3990519
16.360046148300171	1356319120.371285
17.318028926849365	1356319120.3213351
19.452888965606689	1356319120.303767
21.223724842071533	1356319120.3012681
27.800019979476929	1356319120.2855401
29.300601005554199	1356319120.4569509
30.081358909606934	1356319120.534601
78.329760074615479	1356319120.357456
3.3850078582763672	1356319198.8216391
3.7546401023864746	1356319198.7014949
3.8005318641662598	1356319198.7296691
3.8203930854797363	1356319198.740926
3.8921539783477783	1356319198.7070971
3.8623349666595459	1356319198.74933
3.9131319522857666	1356319198.735424
4.0424060821533203	1356319198.7324059
4.0892219543457031	1356319198.709842
4.2070131301879883	1356319198.7125709
4.213123083114624	1356319198.724196
4.1795649528503418	1356319198.779814
4.3051187992095947	1356319198.7214241
4.2655019760131836	1356319198.7716091
4.2889790534973145	1356319198.79094
4.3695850372314453	1356319198.757525
4.4124970436096191	1356319198.7269249
4.4600369930267334	1356319198.8159759
4.6186671257019043	1356319198.799372
4.7417840957641602	1356319198.7659459
4.8374338150024414	1356319198.7186811
4.8088908195495605	1356319198.9042771
4.8986139297485352	1356319198.827107
4.9987030029296875	1356319198.7465861
5.3958899974822998	1356319198.9348581
5.3692779541015625	1356319198.9753389
5.6507720947265625	1356319198.715302
5.4920470714569092	1356319198.89311
5.6093461513519287	1356319198.7882149
5.7090950012207031	1356319198.7043631
5.5287418365478516	1356319198.8988211
5.5516760349273682	1356319198.890358
5.6030158996582031	1356319198.8542891
5.5962531566619873	1356319198.8792629
5.6214179992675781	1356319198.8708739
5.6368238925933838	1356319198.8736081
5.6742990016937256	1356319198.851279
6.0240790843963623	1356319198.862483
6.0727169513702393	1356319198.830034
6.0620100498199463	1356319198.859762
6.1060740947723389	1356319198.832768
6.1293089389801025	1356319198.8243661
6.1580131053924561	1356319198.813246
6.1773638725280762	1356319198.805052
6.1916840076446533	1356319198.8077769
6.2344980239868164	1356319198.7827699
6.2352230548858643	1356319198.796622
6.2356019020080566	1356319198.810513
6.3266110420227051	1356319198.760469
6.3219869136810303	1356319198.777087
6.144956111907959	1356319198.9698789
6.2137160301208496	1356319198.9292779
6.1907439231872559	1356319198.9670081
6.2043509483337402	1356319198.964257
6.2219831943511963	1356319198.9615309
6.2659118175506592	1356319198.9321351
6.2951819896697998	1356319198.918226
6.3159480094909668	1356319198.9459679
6.3616659641265869	1356319198.9154971
6.5178501605987549	1356319198.7743549
6.6968379020690918	1356319198.743654
6.7172470092773438	1356319198.901562
6.7385430335998535	1356319198.8959999
6.8080620765686035	1356319198.843086
6.7789950370788574	1356319198.88765
6.726560115814209	1356319198.9542699
6.7835690975189209	1356319198.9126239
7.0591750144958496	1356319198.838254
7.0664730072021484	1356319198.8485651
7.180063009262085	1356319198.7547801
7.1538560390472412	1356319198.8189139
7.1460011005401611	1356319198.8458209
7.1322691440582275	1356319198.8765509
7.1865489482879639	1356319198.980933
7.3777079582214355	1356319198.881983
7.5044548511505127	1356319198.8570311
7.6039540767669678	1356319198.943228
7.8537859916687012	1356319198.9726031
8.3096640110015869	1356319198.7686751
8.1670060157775879	1356319198.926544
8.7969188690185547	1356319198.9071791
9.2088000774383545	1356319198.9405029
9.5196130275726318	1356319198.957016
9.8413419723510742	1356319198.951555
9.8295061588287354	1356319198.9782209
9.9549109935760498	1356319198.8681591
10.519634008407593	1356319198.9209681
10.552507162094116	1356319198.9238219
10.655497074127197	1356319198.835485
10.60784912109375	1356319198.9098949
11.505105018615723	1356319198.793891
13.563807010650635	1356319198.7854891
14.303982973098755	1356319198.752053
15.197441101074219	1356319198.884728
16.330366849899292	1356319198.9376221
16.558137893676758	1356319198.738199
18.288175106048584	1356319198.7632029
19.324413061141968	1356319198.802125
30.002604007720947	1356319198.865428
